expName,subject_exp,noise,cue_n_label,abs_td_dist,bias_to_distr_corr,is_outlier
color_2,S1.color.2,low - low,Second report,156.63,126.927388035931,1.0
color_2,S1.color.2,high - high,Second report,120.85,166.045910360707,1.0
color_2,S1.color.2,high - high,Second report,80.05,14.4615876391192,0.0
color_2,S1.color.2,high - high,Second report,4.34999999999998,36.8309556231899,0.0
color_2,S1.color.2,high - high,Second report,38.92,20.4346186771854,0.0
color_2,S1.color.2,high - high,Second report,103.37,-1.68122010585418,0.0
color_2,S1.color.2,high - high,Second report,111.79,106.622139574723,1.0
color_2,S1.color.2,low - low,Second report,80.79,77.6617700009392,0.0
color_2,S1.color.2,high - low,Second report,107.24,-73.7029778082391,1.0
color_2,S1.color.2,low - low,Second report,101.25,105.919428722345,1.0
color_2,S1.color.2,low - high,Second report,70.1500000000001,75.5610757010937,0.0
color_2,S1.color.2,low - high,Second report,76.18,36.0595107193899,0.0
color_2,S1.color.2,high - high,Second report,144.42,-24.0293222361541,0.0
color_2,S1.color.2,high - high,Second report,15.01,-20.725804986398,0.0
color_2,S1.color.2,low - high,Second report,64.83,61.6648059475842,0.0
color_2,S1.color.2,high - low,Second report,103.12,17.9534551000796,0.0
color_2,S1.color.2,low - low,Second report,12.66,-11.2360443831293,0.0
color_2,S1.color.2,high - low,Second report,1.28000000000002,-13.1508112038096,0.0
color_2,S1.color.2,low - high,Second report,24.65,-42.8231754339311,0.0
color_2,S1.color.2,high - low,Second report,176.89,-16.5871167933727,0.0
color_2,S1.color.2,low - high,Second report,114.14,-23.8718606722273,0.0
color_2,S1.color.2,low - low,Second report,160.08,21.8751341638786,0.0
color_2,S1.color.2,low - low,Second report,44.82,24.5550191154536,0.0
color_2,S1.color.2,low - high,Second report,126.22,-64.3393803836013,0.0
color_2,S1.color.2,low - low,Second report,107.94,-3.83683525937169,0.0
color_2,S1.color.2,low - high,Second report,32.14,39.6149144092261,0.0
color_2,S1.color.2,high - low,Second report,74.96,-4.19019601953011,0.0
color_2,S1.color.2,low - low,Second report,120.37,-2.80347230944924,0.0
color_2,S1.color.2,high - low,Second report,49.75,-9.02550790496235,0.0
color_2,S1.color.2,high - low,Second report,120.66,-12.4986821968231,0.0
color_2,S1.color.2,low - low,Second report,151.9,-211.07600293478,1.0
color_2,S1.color.2,high - low,Second report,169.06,26.0820673899341,0.0
color_2,S1.color.2,low - low,Second report,86.04,49.6928193158967,0.0
color_2,S1.color.2,high - low,Second report,135.4,-12.0743522388956,0.0
color_2,S1.color.2,high - high,Second report,119.13,81.2741514987462,1.0
color_2,S1.color.2,high - low,Second report,161.29,23.189207077771,0.0
color_2,S1.color.2,low - low,Second report,92.31,-19.4572679091465,0.0
color_2,S1.color.2,low - low,Second report,145.73,37.2865923718596,0.0
color_2,S1.color.2,low - low,Second report,179.01,-20.7297033222502,0.0
color_2,S1.color.2,low - high,Second report,167.15,-0.936506215539826,0.0
color_2,S1.color.2,low - low,Second report,21.73,4.97447070960198,0.0
color_2,S1.color.2,high - high,Second report,39.75,59.545842992547,1.0
color_2,S1.color.2,high - high,Second report,38.34,-11.2239462677338,0.0
color_2,S1.color.2,high - low,Second report,120.02,20.3566904755812,0.0
color_2,S1.color.2,high - high,Second report,4.82000000000001,-5.99066044386633,0.0
color_2,S1.color.2,low - low,Second report,93.18,-5.2852785574742,0.0
color_2,S1.color.2,low - high,Second report,67.59,7.06522719888216,0.0
color_2,S1.color.2,low - low,Second report,70.39,17.1498675272792,0.0
color_2,S1.color.2,high - high,Second report,54.69,22.1839995818057,0.0
color_2,S1.color.2,low - high,Second report,4.13,23.0908942488791,0.0
color_2,S1.color.2,high - high,Second report,1.69,-18.0966378664076,0.0
color_2,S1.color.2,high - low,Second report,81.81,10.1211541951411,0.0
color_2,S1.color.2,high - low,Second report,179.34,-19.8058718896318,0.0
color_2,S1.color.2,low - high,Second report,40.06,4.95296832350561,0.0
color_2,S1.color.2,low - high,Second report,125.09,4.20262177677377,0.0
color_2,S1.color.2,high - low,Second report,5.31999999999998,-52.8770895432483,0.0
color_2,S1.color.2,high - low,Second report,86.29,26.7950443566471,0.0
color_2,S1.color.2,low - low,Second report,0.919999999999994,-5.3351909166702,0.0
color_2,S1.color.2,low - high,Second report,48.87,82.1021168536739,0.0
color_2,S1.color.2,low - low,Second report,123.87,47.4824646940709,0.0
color_2,S1.color.2,low - low,Second report,6.13,-5.26765891155288,0.0
color_2,S1.color.2,high - high,Second report,97.7,35.8263527385743,0.0
color_2,S1.color.2,high - high,Second report,16.66,2.41259761151108,0.0
color_2,S1.color.2,low - low,Second report,132.01,-23.0223549934721,0.0
color_2,S1.color.2,high - low,Second report,4.38999999999998,53.7374282173883,0.0
color_2,S1.color.2,low - low,Second report,153.89,0.945020303674445,0.0
color_2,S1.color.2,low - low,Second report,0.309999999999981,8.32854854677946,0.0
color_2,S1.color.2,high - low,Second report,12.87,10.795614590207,0.0
color_2,S1.color.2,high - low,Second report,174.17,-155.559930784892,1.0
color_2,S1.color.2,high - high,Second report,7.33999999999995,-3.50286888055768,0.0
color_2,S1.color.2,low - high,Second report,179.54,110.012133374334,1.0
color_2,S1.color.2,high - high,Second report,30.1,24.0156479250935,0.0
color_2,S1.color.2,low - high,Second report,107.6,-36.5508015310053,0.0
color_2,S1.color.2,low - high,Second report,44.22,6.1740158332793,0.0
color_2,S1.color.2,low - high,Second report,75.81,-13.5976445104748,0.0
color_2,S1.color.2,low - high,Second report,62.76,-21.5991849342368,0.0
color_2,S1.color.2,high - low,Second report,68.73,15.7703522506026,0.0
color_2,S1.color.2,high - high,Second report,63.95,2.58197994361331,0.0
color_2,S1.color.2,high - low,Second report,177.98,41.667473922321,0.0
color_2,S1.color.2,low - low,Second report,151.5,-0.451485560991895,0.0
color_2,S1.color.2,high - high,Second report,23.09,20.9387762349203,0.0
color_2,S1.color.2,low - low,Second report,141.79,-5.91950330844392,0.0
color_2,S1.color.2,low - low,Second report,77.05,113.084990184346,1.0
color_2,S1.color.2,high - high,Second report,164.76,106.711975155232,1.0
color_2,S1.color.2,low - high,Second report,0.0899999999999944,-56.0524905047503,0.0
color_2,S1.color.2,low - high,Second report,61.45,5.59201170115318,0.0
color_2,S1.color.2,high - low,Second report,74.08,140.648543782088,1.0
color_2,S1.color.2,low - low,Second report,124.61,14.9997032399677,0.0
color_2,S1.color.2,low - high,Second report,68.69,8.70476193500389,0.0
color_2,S1.color.2,high - high,Second report,125.38,-154.823468079283,1.0
color_2,S1.color.2,low - low,Second report,33.29,-3.29003486851078,0.0
color_2,S1.color.2,low - high,Second report,115.04,21.9830209584768,0.0
color_2,S1.color.2,high - high,Second report,175.42,-40.1414308939064,0.0
color_2,S1.color.2,low - low,Second report,155.56,9.97723772554782,0.0
color_2,S1.color.2,high - high,Second report,69.19,6.42443131532734,0.0
color_2,S1.color.2,high - high,Second report,71.9,12.7686617279799,0.0
color_2,S1.color.2,low - low,Second report,113.41,-22.8363248265409,0.0
color_2,S1.color.2,low - low,Second report,103.38,149.072416963996,1.0
color_2,S1.color.2,high - low,Second report,156.56,14.9979686898195,0.0
color_2,S1.color.2,low - high,Second report,32.51,-4.54895365660126,0.0
color_2,S1.color.2,high - low,Second report,128.42,29.9487564832961,0.0
color_2,S1.color.2,high - low,Second report,54.49,-27.544682034233,0.0
color_2,S1.color.2,low - high,Second report,141.23,56.1297762536499,0.0
color_2,S1.color.2,high - high,Second report,179.93,2.79909832268149,0.0
color_2,S1.color.2,low - high,Second report,134.39,-10.6790673366943,0.0
color_2,S1.color.2,low - high,Second report,174.36,22.4337282510019,0.0
color_2,S1.color.2,low - high,Second report,86.56,-13.6872944817895,0.0
color_2,S1.color.2,low - low,Second report,91.01,-27.4306566166334,0.0
color_2,S1.color.2,high - high,Second report,168.97,-19.4463428445053,0.0
color_2,S1.color.2,low - high,Second report,148.76,5.17334244088657,0.0
color_2,S1.color.2,low - high,Second report,99.32,1.73332751079905,0.0
color_2,S1.color.2,high - low,Second report,64.34,-48.7384712073614,0.0
color_2,S1.color.2,high - low,Second report,149.27,20.1937626946825,0.0
color_2,S1.color.2,low - high,Second report,33.61,-4.32478202300698,0.0
color_2,S1.color.2,high - low,Second report,64.24,4.5234769905383,0.0
color_2,S1.color.2,low - low,Second report,64.81,-41.0662898971902,0.0
color_2,S1.color.2,low - high,Second report,5.18000000000003,37.9725506259791,0.0
color_2,S1.color.2,high - high,Second report,113.27,151.717592050909,1.0
color_2,S1.color.2,high - high,Second report,75.66,-25.8271263501891,0.0
color_2,S1.color.2,high - low,Second report,121.84,15.8649172649757,0.0
color_2,S1.color.2,low - high,Second report,169.94,26.1515207235568,0.0
color_2,S1.color.2,low - low,Second report,25.81,-7.79194846309309,0.0
color_2,S1.color.2,high - high,Second report,48.23,-31.2024996366702,0.0
color_2,S1.color.2,high - high,Second report,142.21,-19.5789334795043,0.0
color_2,S1.color.2,high - high,Second report,149.39,-16.7549679191496,0.0
color_2,S1.color.2,high - high,Second report,81.26,36.202599441437,0.0
color_2,S1.color.2,high - high,Second report,172.95,31.4024982417732,0.0
color_2,S1.color.2,low - low,Second report,76.82,-7.34225015798766,0.0
color_2,S1.color.2,low - low,Second report,5.43000000000002,16.6266550156562,0.0
color_2,S1.color.2,low - high,Second report,46.72,0.182459035293077,0.0
color_2,S1.color.2,high - low,Second report,18.05,-1.75120628189458,0.0
color_2,S1.color.2,low - high,Second report,14.4,17.5230020305654,0.0
color_2,S1.color.2,high - low,Second report,158.92,148.688250091489,1.0
color_2,S1.color.2,low - low,Second report,175.8,79.2209194776041,1.0
color_2,S1.color.2,low - low,Second report,58.86,79.7661523108109,1.0
color_2,S1.color.2,low - high,Second report,120.79,142.126123817536,1.0
color_2,S1.color.2,high - low,Second report,93.09,-61.1336822313797,0.0
color_2,S1.color.2,low - low,Second report,21.49,32.1390875414815,0.0
color_2,S1.color.2,low - low,Second report,169.81,-42.6268954574432,0.0
color_2,S1.color.2,high - low,Second report,114.56,-32.7076045135787,0.0
color_2,S1.color.2,high - high,Second report,102.3,43.4455998056816,0.0
color_2,S1.color.2,low - low,Second report,160.62,23.2478308075348,0.0
color_2,S1.color.2,high - high,Second report,126.83,-31.3655958507725,0.0
color_2,S1.color.2,low - low,Second report,172.19,-3.35097834646602,0.0
color_2,S1.color.2,low - high,Second report,15.22,25.4450884104332,0.0
color_2,S1.color.2,low - high,Second report,90.11,0.794247710497438,0.0
color_2,S1.color.2,low - low,Second report,132.93,-122.22640878626,1.0
color_2,S1.color.2,high - low,Second report,167.48,34.5264015825445,0.0
color_2,S1.color.2,low - high,Second report,112.35,-12.1385857576932,0.0
color_2,S1.color.2,low - high,Second report,135.36,-154.950528848284,1.0
color_2,S1.color.2,low - high,Second report,75.93,153.109553252913,1.0
color_2,S1.color.2,high - low,Second report,136.36,58.4478345676119,0.0
color_2,S1.color.2,high - high,Second report,85.57,-1.3575779397061,0.0
color_2,S1.color.2,high - low,Second report,27.88,-63.9319262964691,0.0
color_2,S1.color.2,high - low,Second report,102.67,118.575131606581,1.0
color_2,S1.color.2,low - low,Second report,35.7,-3.54126399631392,0.0
color_2,S1.color.2,low - high,Second report,101.14,13.2606338491168,0.0
color_2,S1.color.2,low - low,Second report,96.7,132.992698360018,1.0
color_2,S1.color.2,high - high,Second report,56.3800000000001,33.5448669712987,0.0
color_2,S1.color.2,high - high,Second report,116.13,63.690003158828,0.0
color_2,S1.color.2,high - high,Second report,150.57,22.3100158588943,0.0
color_2,S1.color.2,low - high,Second report,175.67,-138.002892187893,1.0
color_2,S1.color.2,high - low,Second report,41.76,3.37715903966786,0.0
color_2,S1.color.2,high - high,Second report,116.22,161.31303033535,1.0
color_2,S1.color.2,high - high,Second report,88.92,168.890079334389,1.0
color_2,S1.color.2,high - low,Second report,154.08,-3.19153939530143,0.0
color_2,S1.color.2,low - high,Second report,158.37,-16.3063559494639,0.0
color_2,S1.color.2,high - low,Second report,19.05,35.5741016976779,0.0
color_2,S1.color.2,high - low,Second report,143.09,63.1741718956057,0.0
color_2,S1.color.2,low - low,Second report,179.1,-16.4496313665872,0.0
color_2,S1.color.2,high - low,Second report,30.15,-46.745792274089,0.0
color_2,S1.color.2,high - low,Second report,78.64,-0.0947529075526843,0.0
color_2,S1.color.2,high - high,Second report,136.41,-115.233396247874,1.0
color_2,S1.color.2,high - low,Second report,3.52999999999998,-20.5784244421307,0.0
color_2,S1.color.2,high - high,Second report,10.23,50.1739676526982,0.0
color_2,S1.color.2,high - low,Second report,133.41,-7.84553133627965,0.0
color_2,S1.color.2,high - low,Second report,103.46,-0.795338997649111,0.0
color_2,S1.color.2,low - high,Second report,161.51,-97.5097658402364,1.0
color_2,S1.color.2,low - low,Second report,106.63,-8.39278946208384,0.0
color_2,S1.color.2,low - low,Second report,74.5300000000001,13.9728464830496,0.0
color_2,S1.color.2,high - low,Second report,51.18,-32.8961964010141,0.0
color_2,S1.color.2,high - low,Second report,106.01,-9.8942196986071,0.0
color_2,S1.color.2,low - high,Second report,154.51,-2.3257823733016,0.0
color_2,S1.color.2,low - low,Second report,46.7399999999999,-4.05798775428286,0.0
color_2,S1.color.2,low - high,Second report,19.13,-42.3519405785803,0.0
color_2,S1.color.2,low - low,Second report,47.45,177.068330775387,1.0
color_2,S1.color.2,low - low,Second report,37.89,-4.23345653286432,0.0
color_2,S1.color.2,high - high,Second report,39.08,19.1549267699728,0.0
color_2,S1.color.2,low - low,Second report,15.01,2.02138241707386,0.0
color_2,S1.color.2,high - low,Second report,35.34,-22.4660565970078,0.0
color_2,S1.color.2,high - high,Second report,27.92,39.3178076922194,0.0
color_2,S1.color.2,high - high,Second report,105.3,-22.1078893096832,0.0
color_2,S1.color.2,low - low,Second report,138.37,-8.57596417249349,0.0
color_2,S1.color.2,high - high,Second report,155.89,5.32707137335901,0.0
color_2,S1.color.2,low - high,Second report,81.61,5.62802528289433,0.0
color_2,S1.color.2,low - high,Second report,50.79,76.0197517369783,1.0
color_2,S1.color.2,low - high,Second report,144.51,12.9940711403392,0.0
color_2,S1.color.2,low - low,Second report,143.73,-15.5416105845202,0.0
color_2,S1.color.2,high - high,Second report,83.67,-118.365055360954,1.0
color_2,S1.color.2,high - high,Second report,141.56,-57.6225873109956,0.0
color_2,S1.color.2,low - high,Second report,112.5,22.6601728114566,0.0
color_2,S1.color.2,low - high,Second report,58.06,72.3065269426349,1.0
color_2,S1.color.2,high - low,Second report,73.37,17.8575448462185,0.0
color_2,S1.color.2,high - low,Second report,175.51,142.231886813516,1.0
color_2,S1.color.2,high - low,Second report,121.76,130.605454793493,1.0
color_2,S1.color.2,high - low,Second report,145.07,-185.780616456105,1.0
color_2,S1.color.2,high - low,Second report,98.8899999999999,-27.7243508416196,0.0
color_2,S1.color.2,high - high,Second report,38.93,116.228017253633,1.0
color_2,S1.color.2,high - high,Second report,178.32,-111.832962928278,1.0
color_2,S1.color.2,high - high,Second report,65.21,37.1863537244451,0.0
color_2,S1.color.2,low - high,Second report,126.83,131.179356917972,1.0
color_2,S1.color.2,low - high,Second report,119.11,-6.19905850363772,0.0
color_2,S1.color.2,high - low,Second report,68.89,119.668279436738,1.0
color_2,S1.color.2,high - low,Second report,7.97999999999999,-16.9363434129347,0.0
color_2,S1.color.2,high - high,Second report,98.27,-55.16047264052,0.0
color_2,S1.color.2,high - high,Second report,47.23,15.7285197729243,0.0
color_2,S1.color.2,high - low,Second report,163.31,-26.3667054751316,0.0
color_2,S1.color.2,low - low,Second report,80.51,-91.8258003802139,1.0
color_2,S1.color.2,low - low,Second report,18.53,32.3775690295284,0.0
color_2,S1.color.2,low - high,Second report,36.02,27.3105652317729,0.0
color_2,S1.color.2,low - high,Second report,86.45,0.979600208093269,0.0
color_2,S1.color.2,low - high,Second report,86.72,49.861018960524,0.0
color_2,S1.color.2,high - low,Second report,88.41,15.1345592424816,0.0
color_2,S1.color.2,low - low,Second report,116.3,1.31958417585757,0.0
color_2,S1.color.2,high - high,Second report,81.55,96.4215820228291,1.0
color_2,S1.color.2,high - high,Second report,151.65,-7.88528176210372,0.0
color_2,S1.color.2,low - high,Second report,146.21,3.0376062459247,0.0
color_2,S1.color.2,low - low,Second report,8.75000000000002,20.6931821239745,0.0
color_2,S1.color.2,low - high,Second report,70.37,9.54254834070371,0.0
color_2,S1.color.2,low - low,Second report,99.6,76.7341466079362,0.0
color_2,S1.color.2,high - low,Second report,136.53,-4.85528241715396,0.0
color_2,S1.color.2,low - low,Second report,125.3,-71.8427338286578,0.0
color_2,S1.color.2,high - high,Second report,12.3,-17.1458992659679,0.0
color_2,S1.color.2,low - high,Second report,2.44,-7.48636243928209,0.0
color_2,S1.color.2,low - low,Second report,128.92,10.4180200563866,0.0
color_2,S1.color.2,low - high,Second report,81.6,-5.25183173784845,0.0
color_2,S1.color.2,low - high,Second report,34.23,-10.0177992476376,0.0
color_2,S1.color.2,high - low,Second report,177.18,-8.70162750268431,0.0
color_2,S1.color.2,low - low,Second report,52.43,4.1248079404575,0.0
color_2,S1.color.2,high - high,Second report,168.75,2.0961367922252,0.0
color_2,S1.color.2,high - high,Second report,116.83,26.8533532613795,0.0
color_2,S1.color.2,high - low,Second report,16.2200000000001,26.7500205261373,0.0
color_2,S1.color.2,high - low,Second report,112.66,3.22315589324353,0.0
color_2,S1.color.2,low - low,Second report,144.77,10.9691194004949,0.0
color_2,S1.color.2,high - high,Second report,22.79,-38.5197204490613,0.0
color_2,S1.color.2,low - high,Second report,47.21,-5.27294764376666,0.0
color_2,S1.color.2,low - low,Second report,85.51,-25.2451385255822,0.0
color_2,S1.color.2,high - low,Second report,26.07,-72.1717900862222,0.0
color_2,S1.color.2,high - high,Second report,3.61000000000003,-1.01995391886613,0.0
color_2,S1.color.2,high - low,Second report,131.27,20.3696956786084,0.0
color_2,S1.color.2,low - low,Second report,177.58,-6.09838188808522,0.0
color_2,S1.color.2,low - low,Second report,178.37,-6.9060989337576,0.0
color_2,S1.color.2,low - high,Second report,31.07,-28.4931537728562,0.0
color_2,S1.color.2,low - low,Second report,46.5300000000001,3.95809205265849,0.0
color_2,S1.color.2,high - low,Second report,80.63,17.1171785920668,0.0
color_2,S1.color.2,low - low,Second report,58.46,52.6726819509586,0.0
color_2,S1.color.2,high - low,Second report,134.17,40.8008277309537,0.0
color_2,S1.color.2,high - high,Second report,134.87,-27.4538938323374,0.0
color_2,S1.color.2,high - low,Second report,63.78,-31.0424392246762,0.0
color_2,S1.color.2,high - low,Second report,172.58,15.8789577663995,0.0
color_2,S1.color.2,low - low,Second report,159.26,17.3761229819406,0.0
color_2,S1.color.2,low - low,Second report,26.97,-17.0857950027516,0.0
color_2,S1.color.2,low - low,Second report,60.41,-9.42401807729322,0.0
color_2,S1.color.2,high - high,Second report,29.98,-21.7494378830034,0.0
color_2,S1.color.2,low - low,Second report,87.71,149.208051536907,1.0
color_2,S1.color.2,high - high,Second report,31.85,57.7655217985915,0.0
color_2,S1.color.2,low - low,Second report,119.36,-14.3977383121402,0.0
color_2,S1.color.2,high - low,Second report,53.01,-10.9102278340491,0.0
color_2,S1.color.2,low - high,Second report,73.92,33.4095392453481,0.0
color_2,S1.color.2,low - high,Second report,108.93,71.0097200537962,1.0
color_2,S1.color.2,high - low,Second report,136.04,-15.4636937402408,0.0
color_2,S1.color.2,low - low,Second report,169.25,-81.4004850575022,0.0
color_2,S1.color.2,low - high,Second report,21.0,65.3115809651894,0.0
color_2,S1.color.2,high - high,Second report,156.42,26.5490561229642,0.0
color_2,S1.color.2,low - high,Second report,101.45,27.9365508109002,0.0
color_2,S1.color.2,high - high,Second report,174.92,27.4819588603504,0.0
color_2,S1.color.2,high - low,Second report,162.77,-90.5085757783299,1.0
color_2,S1.color.2,high - low,Second report,102.23,132.260932044701,1.0
color_2,S1.color.2,low - high,Second report,0.960000000000017,-4.70488190963265,0.0
color_2,S1.color.2,high - low,Second report,107.06,0.795420044911658,0.0
color_2,S1.color.2,high - high,Second report,56.03,18.866668418414,0.0
color_2,S1.color.2,high - high,Second report,109.28,-19.6630871674533,0.0
color_2,S1.color.2,low - low,Second report,159.9,53.9640083760477,0.0
color_2,S1.color.2,low - low,Second report,8.16999999999998,-8.75452494574715,0.0
color_2,S1.color.2,high - high,Second report,111.7,-17.8966051667432,0.0
color_2,S1.color.2,low - low,Second report,44.28,5.48095851798677,0.0
color_2,S1.color.2,high - low,Second report,94.94,18.341902418343,0.0
color_2,S1.color.2,high - low,Second report,4.39999999999998,-10.2744329044586,0.0
color_2,S1.color.2,high - low,Second report,8.96999999999998,113.475513444042,1.0
color_2,S1.color.2,high - high,Second report,47.95,42.4536570407073,0.0
color_2,S1.color.2,high - low,Second report,153.75,-9.08262382098992,0.0
color_2,S1.color.2,low - low,Second report,15.7,60.9779193809662,0.0
color_2,S1.color.2,low - high,Second report,13.35,55.093388013632,0.0
color_2,S1.color.2,high - high,Second report,21.17,-46.4271880726755,0.0
color_2,S1.color.2,low - high,Second report,124.29,9.03184331559246,0.0
color_2,S1.color.2,low - high,Second report,60.05,47.0489335779363,0.0
color_2,S1.color.2,high - high,Second report,150.21,-136.139788293819,1.0
color_2,S1.color.2,high - low,Second report,77.81,105.360568194175,1.0
color_2,S1.color.2,high - high,Second report,176.19,17.6768809498381,0.0
color_2,S1.color.2,low - low,Second report,33.47,-12.8258896389965,0.0
color_2,S1.color.2,low - low,Second report,2.12000000000002,29.6069141778014,0.0
color_2,S1.color.2,high - low,Second report,24.71,39.275535127633,0.0
color_2,S1.color.2,high - low,Second report,27.49,-5.06526691430489,0.0
color_2,S1.color.2,low - high,Second report,161.17,14.7887845853823,0.0
color_2,S1.color.2,low - high,Second report,19.55,43.2156137465679,0.0
color_2,S1.color.2,low - low,Second report,146.21,12.5832219914267,0.0
color_2,S1.color.2,low - low,Second report,169.32,14.9353044057136,0.0
color_2,S1.color.2,low - high,Second report,164.9,39.8950136558806,0.0
color_2,S1.color.2,high - high,Second report,126.85,-5.79269099061642,0.0
color_2,S1.color.2,high - low,Second report,62.62,42.9117494257821,0.0
color_2,S1.color.2,low - high,Second report,151.36,-2.13240274145084,0.0
color_2,S1.color.2,high - low,Second report,41.47,35.6524647126706,0.0
color_2,S1.color.2,high - low,Second report,119.8,142.913754616326,1.0
color_2,S1.color.2,high - high,Second report,41.27,52.667473922321,0.0
color_2,S1.color.2,low - high,Second report,13.13,9.41832842161014,0.0
color_2,S1.color.2,high - high,Second report,4.78000000000001,17.4900489846375,0.0
color_2,S1.color.2,low - low,Second report,114.38,-129.297250424185,1.0
color_2,S1.color.2,low - low,Second report,112.75,-51.9871104121905,0.0
color_2,S1.color.2,low - low,Second report,102.94,-28.016850152905,0.0
color_2,S1.color.2,high - high,Second report,86.26,120.051812233168,1.0
color_2,S1.color.2,high - low,Second report,43.76,36.9078240660118,0.0
color_2,S1.color.2,high - low,Second report,166.03,168.523012186487,1.0
color_2,S1.color.2,low - low,Second report,43.52,16.3825275820116,0.0
color_2,S1.color.2,high - low,Second report,2.99000000000002,-82.0078641267726,1.0
color_2,S1.color.2,low - low,Second report,4.95,7.20851893400488,0.0
color_2,S1.color.2,low - high,Second report,37.55,-15.3650276504526,0.0
color_2,S1.color.2,low - high,Second report,178.04,-18.8451001586801,0.0
color_2,S1.color.2,low - low,Second report,146.15,-4.67296224948659,0.0
color_2,S1.color.2,low - low,Second report,65.62,-1.54640207487539,0.0
color_2,S1.color.2,high - high,Second report,119.51,48.418189657857,0.0
color_2,S1.color.2,high - high,Second report,138.81,107.136967754723,1.0
color_2,S1.color.2,low - high,Second report,125.13,19.937827861333,0.0
color_2,S1.color.2,low - high,Second report,173.55,-51.1303794867823,0.0
color_2,S1.color.2,high - low,Second report,48.45,-166.942026214975,1.0
color_2,S1.color.2,high - high,Second report,8.05999999999996,12.4461940811041,0.0
color_2,S1.color.2,high - high,Second report,66.5,118.598916107026,1.0
color_2,S1.color.2,low - low,Second report,68.48,-78.1658755560444,1.0
color_2,S1.color.2,low - high,Second report,102.97,31.1126734378678,0.0
color_2,S1.color.2,low - high,Second report,144.09,1.45484915798442,0.0
color_2,S1.color.2,high - high,Second report,59.6,15.0869796573707,0.0
color_2,S1.color.2,high - high,Second report,104.08,26.5046241032774,0.0
color_2,S1.color.2,low - low,Second report,76.6600000000001,12.3848412637145,0.0
color_2,S1.color.2,high - high,Second report,156.11,39.8659786732687,0.0
color_2,S1.color.2,low - high,Second report,178.12,-129.749262423287,1.0
color_2,S1.color.2,high - high,Second report,86.87,-27.7834950385132,0.0
color_2,S1.color.2,low - high,Second report,165.02,-6.73828238137438,0.0
color_2,S1.color.2,high - high,Second report,177.59,9.79251036487903,0.0
color_2,S1.color.2,low - low,Second report,91.72,-5.6186659499367,0.0
color_2,S1.color.2,low - low,Second report,101.65,10.2846742367387,0.0
color_2,S1.color.2,high - low,Second report,112.54,18.9478472887317,0.0
color_2,S1.color.2,low - low,Second report,107.11,13.4390478344139,0.0
color_2,S1.color.2,low - high,Second report,178.77,-8.12997298872907,0.0
color_2,S1.color.2,high - low,Second report,54.47,-23.3646483114098,0.0
color_2,S1.color.2,low - low,Second report,70.32,49.5004094077713,0.0
color_2,S1.color.2,low - low,Second report,165.98,-18.5591439134058,0.0
color_2,S1.color.2,high - high,Second report,93.75,-27.7206684940479,0.0
color_2,S1.color.2,low - high,Second report,22.37,-12.5191416295185,0.0
color_2,S1.color.2,high - high,Second report,105.15,-11.9927924194731,0.0
color_2,S1.color.2,low - low,Second report,117.3,-9.71572777487371,0.0
color_2,S1.color.2,high - low,Second report,129.5,-16.4833240155599,0.0
color_2,S1.color.2,low - high,Second report,81.8,18.3559113133674,0.0
color_2,S1.color.2,high - low,Second report,163.14,17.5128081981226,0.0
color_2,S1.color.2,low - high,Second report,6.24999999999997,-12.3623542784178,0.0
color_2,S1.color.2,high - high,Second report,39.26,98.9630496831826,1.0
color_2,S1.color.2,high - low,Second report,87.95,31.3169300050734,0.0
color_2,S1.color.2,low - high,Second report,129.76,193.000891492544,1.0
color_2,S1.color.2,high - low,Second report,52.05,8.19015683779229,0.0
color_2,S1.color.2,low - low,Second report,80.71,126.005463263813,1.0
color_2,S1.color.2,high - low,Second report,78.92,104.082782548666,1.0
color_2,S1.color.2,high - low,Second report,120.98,-10.7041028677854,0.0
color_2,S1.color.2,low - low,Second report,60.94,-32.8398299150162,0.0
color_2,S1.color.2,high - low,Second report,105.99,119.168110214887,1.0
color_2,S1.color.2,low - low,Second report,125.14,8.68245310715067,0.0
color_2,S1.color.2,high - high,Second report,112.67,119.27951823854,1.0
color_2,S1.color.2,low - high,Second report,79.06,23.6722700178931,0.0
color_2,S1.color.2,high - low,Second report,70.46,73.1637505854777,0.0
color_2,S1.color.2,high - low,Second report,3.69,2.98220615177216,0.0
color_2,S1.color.2,low - low,Second report,56.08,-39.905296321434,0.0
color_2,S1.color.2,low - high,Second report,27.96,-0.356742951376297,0.0
color_2,S1.color.2,low - low,Second report,15.66,27.7254134945533,0.0
color_2,S1.color.2,low - high,Second report,136.91,108.650725309528,1.0
color_2,S1.color.2,high - low,Second report,29.6,6.77251289681115,0.0
color_2,S1.color.2,low - low,Second report,41.24,-101.736706485902,1.0
color_2,S1.color.2,low - high,Second report,58.69,66.4039126564941,0.0
color_2,S1.color.2,high - low,Second report,93.9,-58.2032642957286,0.0
color_2,S1.color.2,high - high,Second report,30.64,-102.078574741782,1.0
color_2,S1.color.2,low - high,Second report,106.95,28.5416690781132,0.0
color_2,S1.color.2,low - high,Second report,1.43000000000001,-39.9136388124464,0.0
color_2,S1.color.2,high - high,Second report,66.08,6.41046319226842,0.0
color_2,S1.color.2,high - low,Second report,138.22,21.0908304286451,0.0
color_2,S1.color.2,low - low,Second report,53.31,26.8196460685049,0.0
color_2,S1.color.2,low - low,Second report,81.74,53.5610519499851,0.0
